"...1","Date","Region_Name","Area_Code","Detached_Average_Price","Detached_Index","Detached_Monthly_Change","Detached_Annual_Change","Semi_Detached_Average_Price","Semi_Detached_Index","Semi_Detached_Monthly_Change","Semi_Detached_Annual_Change","Terraced_Average_Price","Terraced_Index","Terraced_Monthly_Change","Terraced_Annual_Change","Flat_Average_Price","Flat_Index","Flat_Monthly_Change","Flat_Annual_Change","Average_Price"
63,"1995-01-01","Brent","E09000005",157040.4317,17.36474735,NA,NA,97433.38388,16.40775357,NA,NA,80786.40608,15.85666707,NA,NA,60454.45588,17.68041608,NA,NA,98928.669385
422,"1995-02-01","Brent","E09000005",156150.4923,17.2663423,-0.566694425,NA,98697.9168,16.62070055,1.29784358,NA,81852.55766,16.06593013,1.319716563,NA,60878.74295,17.80450242,0.701829278,NA,99394.9274275
762,"1995-03-01","Brent","E09000005",155533.6408,17.19813394,-0.395036543,NA,98673.66431,16.61661644,-0.024572449,NA,81902.37676,16.07570857,0.060864429,NA,60884.66776,17.80623518,0.009732135,NA,99248.5874075
1117,"1995-04-01","Brent","E09000005",156203.2227,17.27217296,0.430506139,NA,99925.51742,16.82742814,1.268680074,NA,83077.7563,16.30641078,1.435098213,NA,61749.33809,18.05911532,1.420177471,NA,100238.9586275
1485,"1995-05-01","Brent","E09000005",157759.169,17.44422174,0.996103877,NA,100915.0922,16.99407225,0.990312432,NA,83824.60146,16.45300073,0.898971269,NA,62455.7464,18.26571039,1.143993329,NA,101238.652265
1857,"1995-06-01","Brent","E09000005",158677.8282,17.54580248,0.582317416,NA,101551.7602,17.10128696,0.630894736,NA,84291.71273,16.54468481,0.557248423,NA,63277.50596,18.50604091,1.315746924,NA,101949.7017725
2196,"1995-07-01","Brent","E09000005",159043.6675,17.58625517,0.230554793,NA,101512.5256,17.09467985,-0.038635169,NA,84209.82578,16.52861213,-0.097147096,NA,62847.48926,18.3802789,-0.679572776,NA,101903.377035
2563,"1995-08-01","Brent","E09000005",159073.903,17.58959847,0.01901083,NA,100719.6218,16.96115508,-0.781089619,NA,83678.64644,16.42435283,-0.63078072,NA,62174.21899,18.18337532,-1.071276315,NA,101411.5975575
2925,"1995-09-01","Brent","E09000005",160606.0282,17.75901323,0.963153089,NA,101209.7599,17.04369419,0.486636167,NA,84153.28322,16.51751402,0.567213749,NA,62065.26574,18.15151102,-0.175238639,NA,102008.584265
3290,"1995-10-01","Brent","E09000005",159628.02,17.65086996,-0.608948643,NA,100606.976,16.94218557,-0.59557875,NA,83157.08052,16.32198045,-1.183795413,NA,61820.27306,18.07986085,-0.394733948,NA,101303.087395
3629,"1995-11-01","Brent","E09000005",158077.6172,17.47943415,-0.97125982,NA,99878.56185,16.81952083,-0.724019568,NA,82235.50845,16.14109529,-1.108230425,NA,61756.1161,18.0610976,-0.103779805,NA,100486.9509
3989,"1995-12-01","Brent","E09000005",156904.2494,17.34968899,-0.742273206,NA,99707.28306,16.79067753,-0.17148704,NA,81778.36914,16.05136849,-0.555890415,NA,61585.01528,18.01105772,-0.277058904,NA,99993.72922
4347,"1996-01-01","Brent","E09000005",157295.9522,17.39300154,0.249644498,0.16271002,99969.19087,16.83478273,0.262676714,2.602605893,82231.07191,16.14022449,0.553572748,1.788253609,61823.04137,18.08067046,0.38650001,2.263828978,100329.8140875
4717,"1996-02-01","Brent","E09000005",157202.0369,17.38261685,-0.059706097,0.67341742,100383.8271,16.90460735,0.414763967,1.708151813,82663.64371,16.22512921,0.526044226,0.990911059,62013.01614,18.13623019,0.307287964,1.86316788,100565.6309625
5081,"1996-03-01","Brent","E09000005",156896.8029,17.3488656,-0.194166711,0.876441965,99991.2509,16.83849764,-0.391075107,1.335297113,82300.85823,16.15392208,-0.438869454,0.486532245,61738.21118,18.05586116,-0.443140771,1.401902082,100231.7808025
5419,"1996-04-01","Brent","E09000005",155160.7002,17.15689603,-1.106525203,-0.66741417,99080.00461,16.68504403,-0.911326016,-0.846143039,81784.1708,16.05250724,-0.627803212,-1.557078045,61696.13695,18.04355619,-0.068149421,-0.086156621,99430.25314
5778,"1996-05-01","Brent","E09000005",156630.1199,17.31937713,0.94703084,-0.71567892,99824.61681,16.8104365,0.751526206,-1.080587064,82789.13103,16.24975973,1.228795527,-1.235282261,62068.56528,18.152476,0.603649354,-0.619928736,100328.108255
6132,"1996-06-01","Brent","E09000005",157033.9714,17.36403301,0.25783768,-1.035971305,100291.3629,16.88903641,0.467566111,-1.241137874,83432.2631,16.37599298,0.776831527,-1.019613439,62624.36562,18.31502451,0.895461873,-1.032184081,100845.490755
6505,"1996-07-01","Brent","E09000005",162308.9653,17.94731551,3.359141885,2.053082561,103478.4251,17.42573675,3.177803236,1.936607823,85909.33976,16.86219087,2.968967362,2.018189641,63978.93973,18.71118114,2.163014501,1.800311329,103918.9174725
6843,"1996-08-01","Brent","E09000005",166294.5,18.38801605,2.455523444,4.539146169,105542.7026,17.77336049,1.994886895,4.788620894,87407.52331,17.15625269,1.743912305,4.456186892,64970.91816,19.00129361,1.550476511,4.49816534,106053.9110175
7215,"1996-09-01","Brent","E09000005",171168.1178,18.92691639,2.930714971,6.576396719,107931.7586,18.17567683,2.263591831,6.641650714,89438.1252,17.554817,2.323143151,6.280018765,66342.57096,19.40244505,2.111179647,6.891624767,108720.14314
7573,"1996-10-01","Brent","E09000005",170195.0005,18.81931394,-0.568515487,6.619752937,107027.2008,18.02334956,-0.838083062,6.381490655,88617.31519,17.39370931,-0.917740622,6.566169283,65754.79429,19.2305448,-0.885972107,6.364451384,107898.577695
7946,"1996-11-01","Brent","E09000005",169339.9427,18.72476591,-0.502398923,7.124554198,106750.2138,17.97670503,-0.258800546,6.88000694,88527.83175,17.3761456,-0.100977378,7.651589224,65843.77491,19.25656794,0.135321884,6.61903479,107615.44079
8291,"1996-12-01","Brent","E09000005",169441.5317,18.73599911,0.059991141,7.99040327,107374.7028,18.08186879,0.585000194,7.68992946,88937.05405,17.4564673,0.462252701,8.753763349,66099.54151,19.33136904,0.388444607,7.330559553,107963.207515
8663,"1997-01-01","Brent","E09000005",172151.8147,19.03568868,1.599538796,9.444529419,109370.2155,18.41791256,1.858457045,9.403921914,90738.12472,17.80997948,2.025107191,10.34530211,67126.15447,19.63161067,1.553131745,8.577890987,109846.5773475
8996,"1997-02-01","Brent","E09000005",176013.9414,19.46274338,2.243442338,11.96670528,111401.3167,18.75994941,1.857088068,10.97536327,92304.55062,18.11743583,1.726315043,11.66281388,68489.33392,20.03028401,2.030772444,10.44348135,112052.28566
9349,"1997-03-01","Brent","E09000005",178847.7962,19.7760969,1.610017227,13.99072056,112908.04,19.01368118,1.352518382,12.91791934,93743.69758,18.39991002,1.559128936,13.90366953,69244.20906,20.25105362,1.102179136,12.15778323,113685.93571
9731,"1997-04-01","Brent","E09000005",179758.7719,19.87682805,0.509358076,15.85328732,113568.7009,19.12493627,0.58513181,14.62322931,94259.05525,18.50106386,0.549751811,15.2534217,69605.02654,20.35657774,0.521079645,12.81910017,114297.8886475
10069,"1997-05-01","Brent","E09000005",179878.546,19.89007208,0.066630505,14.84288343,114010.7656,19.19937984,0.389248705,14.2110726,94451.6386,18.53886391,0.204312835,14.08700324,69237.95683,20.2492251,-0.527360927,11.55076087,114394.7267575
10449,"1997-06-01","Brent","E09000005",183644.1864,20.3064578,2.093434961,16.9455149,116002.6489,19.53481241,1.747101037,15.66564209,95851.26974,18.81358197,1.481849503,14.88513697,69931.20877,20.45197248,1.001259963,11.66773201,116357.3284525
10796,"1997-07-01","Brent","E09000005",192589.3178,21.2955658,4.870903655,18.65599503,121346.9769,20.43479569,4.607074115,17.2679008,100423.9683,19.71110622,4.770618676,16.89528588,72839.70855,21.3025878,4.159086948,13.8495087,121799.9928875
11150,"1997-08-01","Brent","E09000005",198921.7679,21.99577654,3.288058848,19.62017259,124950.4852,21.04162545,2.96959055,18.38855945,103345.3858,20.28451884,2.909083895,18.23397105,74851.29215,21.89089241,2.761657952,15.20737935,125517.2327625
11520,"1997-09-01","Brent","E09000005",202095.1649,22.34667494,1.595299027,18.06822878,126817.9474,21.35610554,1.494561781,17.49826841,104801.5296,20.57032915,1.409007105,17.17769061,75925.76188,22.20513015,1.435472516,14.44500986,127410.100945
11867,"1997-10-01","Brent","E09000005",204024.4902,22.56001011,0.954661765,19.87689976,127924.5125,21.54245078,0.872561884,19.52523425,105392.0716,20.68624008,0.563486011,18.92943423,76614.69803,22.40661535,0.907381287,16.5157596,128488.9430825
12240,"1997-11-01","Brent","E09000005",206224.0173,22.80322284,1.078070158,21.7810837,129130.8794,21.74560261,0.943030266,20.96545264,106182.6676,20.84141739,0.750147499,19.9426954,77054.40408,22.5352111,0.573918662,17.02610336,129647.992095
12581,"1997-12-01","Brent","E09000005",208181.1416,23.01963188,0.949028276,22.86311363,130797.5094,22.02626263,1.290651805,21.81408282,107453.0812,21.09077277,1.19644157,20.81924942,78009.75903,22.81461272,1.239844703,18.01860838,131110.3728075
12945,"1998-01-01","Brent","E09000005",208281.2155,23.03069755,0.048070593,20.98694159,130376.5998,21.95538157,-0.321802461,19.20667721,107361.5142,21.0728001,-0.085215789,18.32018183,77624.47183,22.70193222,-0.493896161,15.63968239,130910.9503325
13319,"1998-02-01","Brent","E09000005",209376.795,23.15184127,0.526009761,18.95466539,131856.9495,22.20467203,1.135441248,18.36211036,108752.962,21.34591195,1.296039648,17.81971877,79132.42948,23.14294717,1.942631775,15.53978548,132279.783995
13662,"1998-03-01","Brent","E09000005",210622.7529,23.28961307,0.595079262,17.76647933,132838.3003,22.36993122,0.744254135,17.65176354,109896.3203,21.57032906,1.051335336,17.23062255,79966.79132,23.38696334,1.05438673,15.48516821,133331.041205
14030,"1998-04-01","Brent","E09000005",213424.6574,23.59943369,1.330295276,18.7283687,135457.756,22.81104681,1.971913048,19.27384481,111960.0869,21.97540292,1.877921533,18.77913123,81365.0616,23.79589929,1.748563696,16.8953819,135551.890475
14383,"1998-05-01","Brent","E09000005",218699.7732,24.18272968,2.47165245,21.5819107,138799.4217,23.37378233,2.466942994,21.74238192,115101.6166,22.59201891,2.805937155,21.86301722,82936.54742,24.25549358,1.931401259,19.784799,138884.33973
14719,"1998-06-01","Brent","E09000005",221420.9143,24.48361988,1.244235899,20.57060919,140378.3319,23.63967035,1.137548121,21.01304002,116530.0343,22.87238716,1.241005712,21.57380342,84104.07511,24.59694691,1.407736064,20.26686881,140608.3389025
15107,"1998-07-01","Brent","E09000005",225332.0112,24.91608946,1.766362923,17.00130298,142741.8683,24.0376892,1.683690345,17.63116972,118313.8725,23.22251698,1.530797023,17.81437692,85253.64432,24.93314814,1.366841268,17.04281362,142910.34908
15465,"1998-08-01","Brent","E09000005",227734.3944,25.18173301,1.066152647,14.484401,143317.3438,24.13459911,0.403158169,14.69930953,118561.7506,23.27117022,0.209508897,14.72379702,85460.17323,24.99354926,0.2422523,14.17327714,143768.4155075
15797,"1998-09-01","Brent","E09000005",231843.0033,25.63604248,1.804123134,14.71971801,145156.2474,24.44426993,1.283099103,14.46033492,119828.8451,23.51987413,1.068721109,14.33883218,85906.09369,25.12396246,0.521787452,13.14485567,145683.5473725
16167,"1998-10-01","Brent","E09000005",232008.1747,25.65430631,0.071242777,13.71584583,145159.1387,24.44475684,0.001991897,13.4724971,119668.7751,23.48845577,-0.133582155,13.54627851,86374.45177,25.26093774,0.545197733,12.73874855,145802.6350675
16537,"1998-11-01","Brent","E09000005",232409.2493,25.69865514,0.172870901,12.69746964,145750.4097,24.5443267,0.407326063,12.87029907,119673.4159,23.48936665,0.003877979,12.70522637,86942.44243,25.4270514,0.657591048,12.83254145,146193.8793325
16870,"1998-12-01","Brent","E09000005",229221.5549,25.34617579,-1.371586753,10.10678159,145003.3437,24.41852101,-0.512565277,10.86093643,118774.4617,23.31292091,-0.75117281,10.53611533,86829.46034,25.39400884,-0.129950441,11.30589483,144957.20516
17243,"1999-01-01","Brent","E09000005",231909.2778,25.64337078,1.172543715,11.34430787,146479.8156,24.66715844,1.018232985,12.35130833,120027.8896,23.55894236,1.055300824,11.7978733,87728.1408,25.65683553,1.034994867,13.01608724,146536.28095
17613,"1999-02-01","Brent","E09000005",232632.478,25.72333865,0.311846177,11.10709666,146958.5529,24.74777766,0.326828154,11.45302047,120637.537,23.67860328,0.507921447,10.9280472,87953.26226,25.7226742,0.256612602,11.14692528,147045.45754
17961,"1999-03-01","Brent","E09000005",236931.8565,26.19874247,1.848141966,12.49110232,148846.7557,25.06575047,1.284853974,12.05108421,122571.4143,24.05818259,1.603047722,11.53368371,89503.85635,26.17615853,1.762975066,11.92628199,149463.4707125
18299,"1999-04-01","Brent","E09000005",233162.1926,25.78191185,-1.59103292,9.248010723,146663.7933,24.69814024,-1.466583781,8.272717337,121558.3456,23.85933859,-0.826512979,8.572928925,88429.84677,25.86205536,-1.199958998,8.682824094,147453.5445675
18679,"1999-05-01","Brent","E09000005",231392.8195,25.5862634,-0.758859358,5.803868073,146008.7927,24.58783832,-0.446600102,5.194092965,121484.8211,23.84490728,-0.060484953,5.545712283,88463.26024,25.87182741,0.037785289,6.663784535,146837.423385
19024,"1999-06-01","Brent","E09000005",234141.7624,25.89022779,1.187998345,5.745097806,147993.3694,24.92204046,1.359217262,5.424653074,123321.5302,24.20541453,1.511883643,5.828107781,89254.18769,26.10314083,0.894074498,6.123499457,148677.7124225
19400,"1999-07-01","Brent","E09000005",243153.0828,26.88665464,3.848660048,7.908805998,153122.1512,25.78572583,3.46554838,7.272066013,127624.497,25.04999613,3.489225926,7.869427569,91932.43781,26.88641769,3.000699672,7.834026975,153958.0422025
19756,"1999-08-01","Brent","E09000005",252432.2512,27.91269878,3.816183725,10.8450271,158404.369,26.67524978,3.449675821,10.52700588,132124.4525,25.93324245,3.525933935,11.43935695,94459.09185,27.625359,2.748381421,10.52995598,159355.0411375
20089,"1999-09-01","Brent","E09000005",259955.1478,28.74454315,2.980164608,12.12550912,162069.1797,27.29240283,2.313579286,11.65153594,135232.0232,26.54319302,2.352002733,12.85431578,96819.77942,28.31576201,2.499163947,12.70420439,163519.03253
20459,"1999-10-01","Brent","E09000005",264066.2056,29.19912341,1.581448878,13.81762988,164818.6903,27.75541962,1.696504302,13.54344738,136915.661,26.8736556,1.244999353,14.41218554,98952.22898,28.93941489,2.202493716,14.56191843,166188.19647
20829,"1999-11-01","Brent","E09000005",271279.1588,29.99669578,2.731494226,16.72476871,169404.8351,28.52772507,2.782539261,16.22940572,140488.0217,27.57483462,2.609168722,17.39284003,101976.5766,29.82391088,3.056371391,17.29205408,170787.14805
21166,"1999-12-01","Brent","E09000005",270249.4924,29.88284041,-0.379559705,17.89881303,169938.1508,28.61753528,0.314817295,17.19602211,141030.3029,27.68127299,0.385998242,18.73790116,102915.5655,30.09852613,0.920788842,18.52609141,171033.3779
21523,"2000-01-01","Brent","E09000005",279063.8134,30.85748404,3.261549506,20.33318202,175170.5281,29.49866611,3.078989226,19.58680273,145070.9966,28.47437591,2.865124446,20.86440671,105472.7579,30.84639862,2.484747891,20.2268245,176194.524
21880,"2000-02-01","Brent","E09000005",284644.4068,31.47455821,1.999755303,22.35798251,178755.5822,30.10238816,2.04660799,21.6367327,148366.819,29.1212763,2.271868543,22.98561683,107850.3992,31.54175989,2.254270524,22.62239784,179904.3018
22237,"2000-03-01","Brent","E09000005",295892.448,32.71831048,3.951611531,24.88504179,185396.5423,31.22072393,3.715106444,24.55531291,153954.1897,30.2179593,3.765916664,25.60366596,111206.5266,32.5232877,3.111835903,24.24774881,186612.42665
22627,"2000-04-01","Brent","E09000005",300101.835,33.18376349,1.422607106,28.7094754,189095.2601,31.84358693,1.995030629,28.93111234,157605.5273,30.93463982,2.371703912,29.65422199,114052.6559,33.35566225,2.559318598,28.97529521,190213.819575
22963,"2000-05-01","Brent","E09000005",305548.4939,33.78602786,1.814936904,32.04752617,192999.1634,32.50100312,2.064516758,32.18324727,160611.8741,31.52472227,1.907513553,32.20735941,116537.979,34.08251596,2.179101401,31.73602084,193924.3776
23334,"2000-06-01","Brent","E09000005",309549.1953,34.22840546,1.30935071,32.20588764,196574.4851,33.10308625,1.852506298,32.82654887,162917.6759,31.97730252,1.435635963,32.10805572,118878.9529,34.76715356,2.008764872,33.1914569,196980.0773
23697,"2000-07-01","Brent","E09000005",314884.6216,34.81837028,1.723611765,29.50056728,198818.7406,33.48101822,1.141681988,29.84322585,163934.4676,32.17687727,0.624113793,28.45062771,119546.4688,34.9623742,0.561508835,30.03730958,199296.07465
24029,"2000-08-01","Brent","E09000005",317038.874,35.05657676,0.684140217,25.59364837,199628.4288,33.61736949,0.407249461,26.02457248,163692.5442,32.12939282,-0.147573225,23.89269442,120102.8354,35.12508832,0.465397794,27.14798865,200115.6706
24398,"2000-09-01","Brent","E09000005",325311.8755,35.97136399,2.60945967,25.14154008,202759.8177,34.14469447,1.568608685,25.10695624,166158.0687,32.61332326,1.506192306,22.8688773,122342.3749,35.78006055,1.864684939,26.36093121,204143.0342
24750,"2000-10-01","Brent","E09000005",330666.3457,36.56343459,1.645949807,25.22100091,206847.0487,34.83298299,2.01579932,25.49975271,168760.5402,33.12413351,1.566262491,23.25875573,124830.9396,36.50786233,2.03409878,26.15273139,207776.21855
25105,"2000-11-01","Brent","E09000005",329413.7557,36.42492944,-0.37880782,21.42980583,205329.1996,34.57737763,-0.73380267,21.20622148,167583.7938,32.89316301,-0.697287675,19.28689136,124195.2701,36.32195541,-0.509224331,21.78803629,206630.5048
25467,"2000-12-01","Brent","E09000005",326759.3273,36.13141598,-0.805803764,20.91024646,205112.3096,34.54085342,-0.10563036,20.69821206,167346.3895,32.84656555,-0.141663045,18.65988086,124356.4198,36.369085,0.129755094,20.83344162,205893.61155
25843,"2001-01-01","Brent","E09000005",324569.0485,35.88922588,-0.670303372,16.30639049,203676.9233,34.29913478,-0.699805051,16.273511,167469.3891,32.87070779,0.073500045,15.43960751,124358.3142,36.36963904,0.001523379,17.90562485,205018.418775
26185,"2001-02-01","Brent","E09000005",327376.9457,36.19970914,0.865115502,15.01260445,206287.907,34.73882368,1.281924156,15.40221821,170020.2841,33.37139466,1.523200753,14.59454702,125684.4366,36.75747473,1.066372134,16.53590306,207342.39335
26547,"2001-03-01","Brent","E09000005",328851.6803,36.36277794,0.450469921,11.13892314,207253.0315,34.90135036,0.467853151,11.78904896,171105.0094,33.58430334,0.637997551,11.14020974,125886.48,36.81656401,0.160754452,13.20062211,208274.0503
26894,"2001-04-01","Brent","E09000005",331676.8707,36.6751734,0.859107794,10.52144042,208779.1431,35.15834712,0.73635191,10.40950629,172645.0268,33.88657628,0.900042294,9.542494995,126931.8983,37.12230543,0.830445277,11.29236513,210008.234725
27270,"2001-05-01","Brent","E09000005",336008.4586,37.15413878,1.305966225,9.968946121,211879.2358,35.68040182,1.484867039,9.782463307,175908.9129,34.52720825,1.890518445,9.524226602,129672.1237,37.92370749,2.158815433,11.27026988,213367.18275
27623,"2001-06-01","Brent","E09000005",336006.9577,37.15397282,-0.000446686,8.547191482,212539.4143,35.7915757,0.311582451,8.121567351,176676.9951,34.67796658,0.4366363,8.445565593,131182.333,38.36538096,1.164636853,10.34950241,214101.425025
27991,"2001-07-01","Brent","E09000005",339834.2891,37.57718002,1.139063138,7.923431564,215250.1337,36.24806005,1.275396082,8.264509184,178543.4295,35.04430828,1.056410552,8.911464519,132788.0229,38.83497851,1.224013791,11.07649122,216603.9688
28336,"2001-08-01","Brent","E09000005",347325.9944,38.40557542,2.204517185,9.553125171,219354.8558,36.93929406,1.906954507,9.881572012,181821.3713,35.6876991,1.835935291,11.07492538,135460.1116,39.61645341,2.012296448,12.78677236,220990.583275
28693,"2001-09-01","Brent","E09000005",354785.3939,39.23039858,2.14766517,9.060080662,222390.1213,37.4504319,1.383723887,9.681555172,184476.5491,36.20885447,1.46032214,11.02473115,137338.2371,40.16572707,1.386478632,12.25729204,224747.57535
29056,"2001-10-01","Brent","E09000005",356917.4726,39.46615321,0.600948846,7.938856558,224153.8959,37.74745103,0.79309935,8.366978066,185422.9502,36.39461305,0.513019758,9.873404042,138450.9579,40.49115166,0.810204673,10.91077122,226236.31915
29420,"2001-11-01","Brent","E09000005",355527.4987,39.31245683,-0.389438467,7.927338327,224076.9459,37.73449266,-0.034329132,9.130579731,184537.5287,36.22082348,-0.477514539,10.11657185,138298.6725,40.44661451,-0.109992314,11.35582887,225610.16145
29764,"2001-12-01","Brent","E09000005",355872.6505,39.350622,0.097081618,8.909714512,226474.737,38.13827999,1.0700749,10.41499042,185696.4025,36.44828596,0.62798814,10.96528766,140378.011,41.05473463,1.503513033,12.88360604,227105.45025
30139,"2002-01-01","Brent","E09000005",360732.1292,39.8879589,1.365510572,11.14187592,229869.6231,38.70997783,1.499013152,12.85992511,188182.3795,36.93623081,1.338731954,12.36822473,143242.2269,41.89239875,2.040359349,15.18508255,230506.589675
30476,"2002-02-01","Brent","E09000005",364733.5988,40.33042144,1.109263436,11.41089915,233051.4349,39.24579402,1.384181082,12.97387149,191090.3768,37.50700933,1.545307973,12.39269351,145385.298,42.51915799,1.496116863,15.6748615,233565.177125
30854,"2002-03-01","Brent","E09000005",365504.7079,40.41568684,0.211417068,11.14576258,233555.3173,39.33064766,0.2162108,12.69090525,191595.1222,37.60608018,0.264139583,11.97516827,145374.716,42.5160632,-0.007278577,15.48080149,234007.46585
31194,"2002-04-01","Brent","E09000005",364486.0094,40.30304425,-0.278710067,9.891898287,233729.8074,39.36003174,0.074710371,11.95074559,192174.9693,37.71989195,0.302641932,11.31219525,146439.4295,42.82744765,0.732392473,15.36850191,234207.5539
31555,"2002-05-01","Brent","E09000005",369682.1959,40.87761262,1.425620283,10.02169332,238009.0816,40.08066028,1.830863733,12.33242405,195600.3259,38.39221718,1.782415584,11.19409627,149750.7782,43.79587953,2.261241178,15.48417186,238260.5954
31903,"2002-06-01","Brent","E09000005",381369.5158,42.16993814,3.161450578,13.50048177,246087.3892,41.44104493,3.394117368,15.78435464,203186.5104,39.88122514,3.878410945,15.00450883,156250.6394,45.69681882,4.34045237,19.10951404,246723.5137
32292,"2002-07-01","Brent","E09000005",393590.4803,43.52127142,3.204494323,15.81835409,253478.2844,42.68566954,3.003362018,17.75987316,209693.3069,41.15837201,3.202376224,17.4466669,160760.8326,47.01586291,2.886511855,21.06576265,254380.72605
32642,"2002-08-01","Brent","E09000005",402814.3455,44.5412004,2.343518358,15.97587049,258772.3676,43.57719162,2.088574667,17.96974664,214381.6945,42.07860357,2.235830814,17.90786359,164551.9632,48.12461106,2.358242695,21.47632341,260130.0927
32994,"2002-09-01","Brent","E09000005",415908.231,45.98905693,3.250600604,17.22811543,266567.1783,44.88983547,3.012226817,19.86466695,220073.5566,43.19579603,2.655013144,19.2962237,168287.4029,49.21707193,2.270066903,22.53499569,267709.0922
33364,"2002-10-01","Brent","E09000005",422710.1295,46.74117692,1.635432516,18.43357693,272139.0641,45.82813942,2.090236996,21.40724251,223271.0789,43.82340218,1.452933408,20.41178215,170889.1198,49.97796603,1.545996278,23.42935179,272252.348075
33717,"2002-11-01","Brent","E09000005",430920.5969,47.64904944,1.942339869,21.20598223,276884.3689,46.62724737,1.743705866,23.56664708,226573.4084,44.4715798,1.479067315,22.77904124,173823.0544,50.83601998,1.71686448,25.68671221,277050.35715
34063,"2002-12-01","Brent","E09000005",436841.2466,48.30372534,1.373953753,22.75212663,282649.8752,47.59815696,2.08227945,24.80415208,230350.7965,45.21300139,1.667180694,24.04698933,177451.4423,51.89717263,2.087403097,26.40971401,281823.34015
34432,"2003-01-01","Brent","E09000005",435363.6118,48.14033586,-0.3382544,20.68889257,280977.9426,47.31660401,-0.591520712,22.23361175,230510.7554,45.24439795,0.069441441,22.49327276,177966.0265,52.04766713,0.289985934,24.24131511,281204.584075
34769,"2003-02-01","Brent","E09000005",437501.2175,48.37670163,0.490993177,19.95089537,284865.362,47.9712443,1.38353187,22.23282903,233261.2609,45.78426414,1.193222179,22.06855456,180638.5983,52.82928334,1.501731488,24.24818797,284066.609675
35134,"2003-03-01","Brent","E09000005",433495.5199,47.93377158,-0.915585468,18.60189775,281717.7517,47.44118763,-1.104946679,20.6214249,231335.0387,45.40618735,-0.825778889,20.74161181,179434.0778,52.47701113,-0.666812406,23.42866949,281495.597025
35511,"2003-04-01","Brent","E09000005",436231.8314,48.23633925,0.631220252,19.68410861,286004.2662,48.16303544,1.521563527,22.36533691,233680.0896,45.86647137,1.013703293,21.59756828,181724.962,53.14699956,1.276727501,24.09565006,284410.2873
35854,"2003-05-01","Brent","E09000005",440028.4412,48.65614942,0.870319289,19.02884316,289623.3124,48.77248176,1.265381882,21.68582409,236829.8519,46.48470326,1.347895033,21.07845462,183364.1906,53.6264058,0.902038215,22.44623554,287461.449025
36229,"2003-06-01","Brent","E09000005",446286.2926,49.3481114,1.422147024,17.02201514,294620.943,49.6140813,1.725562258,19.7220808,241281.2487,47.35841854,1.879575903,18.74865523,187047.9896,54.70376395,2.009006807,19.71022352,292309.118475
36579,"2003-07-01","Brent","E09000005",449068.9265,49.65580118,0.623508722,14.0954746,296682.5749,49.96125952,0.699757427,17.04457272,243615.029,47.81649037,0.967244773,16.17682633,188238.9804,55.05207925,0.636730051,17.09256375,294401.3777
36927,"2003-08-01","Brent","E09000005",448250.182,49.56526849,-0.182320466,11.27959741,295737.3999,49.80209233,-0.318581214,14.28476798,243418.4802,47.777912,-0.080680054,13.54443337,188194.9779,55.03921036,-0.023375855,14.36811465,293900.26
37290,"2003-09-01","Brent","E09000005",448881.0173,49.63502311,0.140732863,7.92789942,296286.1195,49.89449654,0.185542828,11.14876235,244039.7031,47.89984495,0.25520778,10.89006188,187493.3534,54.83401433,-0.372817899,11.41258953,294175.048325
37647,"2003-10-01","Brent","E09000005",457418.636,50.57907039,1.901978129,8.210947442,301914.8081,50.84236607,1.899747644,10.94137077,249190.5905,48.91085545,2.110675946,11.60898748,191643.9325,56.04788624,2.213720665,12.14519254,300041.991775
38003,"2003-11-01","Brent","E09000005",454613.39,50.26888028,-0.613277606,5.498180709,300674.8473,50.63355704,-0.410698872,8.592207122,247919.06,48.66128086,-0.510264222,9.421075386,190503.6647,55.71440529,-0.594992908,9.596316375,298427.7405
38365,"2003-12-01","Brent","E09000005",453540.5694,50.15025313,-0.235985263,3.82274406,301908.1602,50.84124657,0.410181586,6.813477272,249262.1055,48.92489234,0.541727395,8.209786655,192048.0243,56.16606629,0.810671849,8.225676732,299189.71485
38762,"2004-01-01","Brent","E09000005",454482.245,50.25437893,0.207627651,4.391417348,302613.2864,50.95998963,0.233556539,7.700015028,249425.7173,48.95700589,0.065638451,8.205674303,191997.9916,56.15143381,-0.026052174,7.884631335,299629.810075
39161,"2004-02-01","Brent","E09000005",460146.9574,50.88075455,1.246410043,5.176154715,306891.9097,51.68050854,1.413891405,7.732266048,253490.711,49.7548784,1.629741235,8.672443102,194522.7168,56.88981101,1.3149748,7.686130519,303763.073725
39530,"2004-03-01","Brent","E09000005",461877.5724,51.07211733,0.376100519,6.547253954,306976.2934,51.69471872,0.027496219,8.96590348,254376.1254,49.92866656,0.349288695,9.960050545,195120.1581,57.06453776,0.30713189,8.741973941,304587.537325
39934,"2004-04-01","Brent","E09000005",463829.4111,51.28794191,0.422587877,6.326356238,310389.6803,52.26953209,1.111938279,8.526241367,258670.9588,50.77165174,1.68837912,10.69447949,197857.1362,57.86499014,1.402714203,8.877247295,307686.7966
40314,"2004-05-01","Brent","E09000005",466967.6593,51.63495374,0.676595346,6.122153841,314665.9802,52.98965976,1.37771975,8.646634006,263623.4577,51.7437228,1.914594104,11.31344113,202196.5596,59.13409114,2.193210426,10.27047263,311863.4142
